NOME_FUNDO,DOC_FUNDO,DATA_FUNDO,NOME_ORIGINADOR,DOC_ORIGINADOR,COD_ORIGINADOR,NOME_CEDENTE,DOC_CEDENTE,NOME_SACADO,DOC_SACADO,SEU_NUMERO,NU_DOCUMENTO,TIPO_RECEBIVEL,VALOR_NOMINAL,VALOR_PRESENTE,VALOR_AQUISICAO,VALOR_PDD,FAIXA_PDD,DATA_REFERENCIA,DATA_VENCIMENTO_ORIGINAL,DATA_VENCIMENTO_AJUSTADA,DATA_EMISSAO,DATA_AQUISICAO,PRAZO,PRAZO_ATUAL,SITUACAO_RECEBIVEL,TAXA_CESSAO,TX_RECEBIVEL,COOBRIGACAO,CHAVE_NF,NOSSO_NUMERO,Unnamed: 31,Dias_Emissao,Dias_Hoje,sumDias_Hoje,Yield_ini,Yield_hje,sumYield_ini,Yield_hje_PDD,sumYield_PDD,Emissao_Month,Emissao_Year
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,C.T.M. COM.TRANSP.MATIELO LTDA,54.237.698/0001-92,0000000000210000000056752,129618001,Duplicata,1012.5,1009.35,991.45,0.0,AA,2020-01-31,2020-02-05,2020-02-05,2020-01-07,2020-01-08,20,3,A vencer,0.29942792,0.30306208,Sim,35200151986958000134550010001296181005191280,000800000370,,22,-13,-13121.550000000001,0.2720779741192463,-0.05861369659868498,-59.16173466188269,-0.05861369659868498,-59.16173466188269,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,C.T.M. COM.TRANSP.MATIELO LTDA,54.237.698/0001-92,0000000000210000000057138,129933001,Duplicata,666.84,657.94,652.06,0.0,AA,2020-01-31,2020-02-18,2020-02-18,2020-01-20,2020-01-21,20,12,A vencer,0.32611438,0.32632345,Sim,35200151986958000134550010001299331000642111,002100000224,,22,-4,-2631.76,0.29270520763765195,-0.5710834517998675,-375.73864627720485,-0.5710834517998675,-375.73864627720485,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CARBO GAS LTDA,03.828.695/0001-92,0000000000210000000057148,129925001,Duplicata,3794.16,3747.7,3712.78,0.0,AA,2020-01-31,2020-02-17,2020-02-17,2020-01-20,2020-01-21,19,11,A vencer,0.32611438,0.33318842,Sim,35200151986958000134550010001299251003900950,002100000348,,21,-5,-18738.5,0.29717061656454713,-0.4625741538418868,-1733.589156353239,-0.4625741538418868,-1733.589156353239,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CARROCERIAS DIADEMA - EPP,56.973.613/0001-60,0000000000210000000056626,129591001,Duplicata,210.0,209.79,206.02,0.0,AA,2020-01-31,2020-02-02,2020-02-02,2020-01-06,2020-01-07,19,1,A vencer,0.28910801,0.28888946,Sim,35200151986958000134550010001295911009498767,000700000845,,21,-15,-3146.85,0.25811095151642216,-0.016667932498878435,-3.496765558939707,-0.016667932498878435,-3.496765558939707,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CENTRAL ACUCAREIRA SANTO ANTONIO S.A.,12.718.011/0010-81,0000000000210000000056873,129695001,Duplicata,1320.0,1312.94,1292.18,0.0,AA,2020-01-31,2020-02-07,2020-02-07,2020-01-09,2020-01-10,20,5,A vencer,0.31042606,0.30786087,Sim,35200151986958000134550010001296951003902056,,,22,-11,-14442.34,0.2763360666630672,-0.11561056033179318,-151.78972908202454,-0.11561056033179318,-151.78972908202454,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CENTRAL ACUCAREIRA STO ANTONIO S/A MATRI,12.718.011/0001-90,0000000000210000000056739,129633001,Duplicata,2711.73,2700.48,2653.53,0.0,AA,2020-01-31,2020-02-06,2020-02-06,2020-01-08,2020-01-08,21,4,A vencer,0.29942792,0.29738635,Sim,35200151986958000134550010001296331000642158,00080000046P,,22,-12,-32405.760000000002,0.28212335234062214,-0.08360036331331877,-225.76110912035108,-0.08360036331331877,-225.76110912035108,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CF PIMENTEL DIESEL E TRANSPORTES LTDA -,13.107.633/0001-45,0000000000210000000056736,129634001,Duplicata,457.67,455.77,447.85,45.58,D,2020-01-31,2020-02-06,2020-02-06,2020-01-08,2020-01-08,21,4,A vencer,0.29942792,0.29729399,Sim,35200151986958000134550010001296341002341853,000800000494,,22,-12,-5469.24,0.28203622122551075,-0.08365485176824494,-38.127371790412994,-0.899749838468912,-410.078983878976,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CF PIMENTEL DIESEL E TRANSPORTES LTDA -,13.107.633/0001-45,0000000000210000000056737,129634002,Duplicata,457.67,450.59,443.24,45.06,D,2020-01-31,2020-02-21,2020-02-21,2020-01-08,2020-01-08,32,15,A vencer,0.29942792,0.28697114,Sim,35200151986958000134550010001296341002341853,000800000508,,33,-1,-450.59,0.2771695067466673,-0.9803331824004995,-441.728328657841,-0.9999999999999422,-450.5899999999739,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CF PIMENTEL DIESEL E TRANSPORTES LTDA -,13.107.633/0001-45,0000000000210000000056878,129691001,Duplicata,660.0,656.47,646.09,65.65,D,2020-01-31,2020-02-07,2020-02-07,2020-01-09,2020-01-10,20,5,A vencer,0.31042606,0.30786087,Sim,35200151986958000134550010001296911009198769,,,22,-11,-7221.17,0.2763360666630672,-0.11561056033179318,-75.89486454101227,-0.9208719400659209,-604.524802495075,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CF PIMENTEL DIESEL E TRANSPORTES LTDA -,13.107.633/0001-45,0000000000210000000056901,129731001,Duplicata,215.0,213.66,210.75,21.37,D,2020-01-31,2020-02-08,2020-02-08,2020-01-10,2020-01-13,20,6,A vencer,0.30037295,0.28603576,Sim,35200151986958000134550010001297311009528766,001300000087,,22,-10,-2136.6,0.25695853239899114,-0.14576756711464123,-31.144698389714243,-0.9399850241210668,-200.83720025370712,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,COMPANHIA MELHORAMENTOS NORTE DO PARANA,61.082.962/0003-93,0000000000210000000056771,129648001,Duplicata,125.92,124.9,122.84,0.0,AA,2020-01-31,2020-02-12,2020-02-12,2020-01-08,2020-01-09,24,8,A vencer,0.29116014,0.29695983,Sim,35200151986958000134550010001296481005791286,00090000053P,,26,-8,-999.2,0.2712760645306296,-0.22601367803869132,-28.229108387032547,-0.22601367803869132,-28.229108387032547,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,COMPANHIA MELHORAMENTOS NORTE DO PARANA,61.082.962/0004-74,0000000000210000000057193,129953001,Duplicata,107.15,105.69,104.91,0.0,AA,2020-01-31,2020-02-19,2020-02-19,2020-01-21,2020-01-22,20,13,A vencer,0.30521516,0.30499436,Sim,35200151986958000134550010001299531007642110,002200000221,,22,-3,-317.07,0.2737927052802256,-0.6841326826770553,-72.30598323213798,-0.6841326826770553,-72.30598323213798,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,COOPERVAL COOP.AGRIC. PROD.DE CANA  VALE,75.084.871/0001-30,0000000000210000000054935,128907001,Duplicata,2476.0,2460.27,2350.62,0.0,AA,2020-01-31,2020-02-09,2020-02-09,2019-11-27,2019-11-28,50,6,A vencer,0.30696571,0.29940279,Sim,35191151986958000134550010001289071000155640,,,52,-10,-24602.7,0.28637927357489756,-0.1483724716530066,-365.03634083374254,-0.1483724716530066,-365.03634083374254,11,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CRISPE AUTO PECAS LTDA ME,26.603.769/0001-98,0000000000210000000055535,129150003,Duplicata,350.0,349.62,335.7,0.0,AA,2020-01-31,2020-02-01,2020-02-01,2019-12-04,2019-12-05,40,1,A vencer,0.31347194,0.30057448,Sim,35191251986958000134550010001291501004821322,933900001699,,42,-15,-5244.3,0.2843997684889743,-0.0180843877446214,-6.322663643274534,-0.0180843877446214,-6.322663643274534,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CRISPE AUTO PECAS LTDA ME,26.603.769/0001-98,0000000000210000000056896,129752001,Duplicata,282.14,280.09,275.99,0.0,AA,2020-01-31,2020-02-11,2020-02-11,2020-01-13,2020-01-13,21,7,A vencer,0.30037295,0.30273412,Sim,35200151986958000134550010001297521006213578,00130000015P,,22,-9,-2520.81,0.28716750955360726,-0.18469076110210159,-51.73003527708763,-0.18469076110210159,-51.73003527708763,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,DA MATA S/A - ACUCAR E ALCOOL,08.110.543/0001-73,0000000000210000000056751,129619001,Duplicata,235.19,234.46,230.3,0.0,AA,2020-01-31,2020-02-05,2020-02-05,2020-01-07,2020-01-08,20,3,A vencer,0.29942792,0.30308852,Sim,35200151986958000134550010001296191009197409,000800000311,,22,-13,-3047.98,0.27210143888484506,-0.058481200010152,-13.71150215438024,-0.058481200010152,-13.71150215438024,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,DCAN TRANSPORTES LTDA EPP,09.082.724/0001-04,0000000000210000000056627,129590001,Duplicata,780.0,778.43,764.21,0.0,AA,2020-01-31,2020-02-04,2020-02-04,2020-01-06,2020-01-07,20,2,A vencer,0.28910801,0.29393294,Sim,35200151986958000134550010001295901004818324,000700000934,,22,-14,-10898.019999999999,0.2639735072169218,-0.035617502328248896,-27.725732337378787,-0.035617502328248896,-27.725732337378787,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-27,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,DESTILARIA VALE DO PARACATU AGROENERGIA.,07.459.492/0001-27,0000000000210000000056868,129702001,Duplicata,790.8,785.73,773.59,0.0,AA,2020-01-31,2020-02-08,2020-02-08,2020-01-10,2020-01-10,21,6,A vencer,0.31042606,0.30217623,Sim,35200151986958000134550010001297021006113571,,,22,-10,-7857.3,0.2866413380836299,-0.14962947026470785,-117.5683636710889,-0.14962947026470785,-117.5683636710889,1,2020
