NOME_FUNDO,DOC_FUNDO,DATA_FUNDO,NOME_ORIGINADOR,DOC_ORIGINADOR,COD_ORIGINADOR,NOME_CEDENTE,DOC_CEDENTE,NOME_SACADO,DOC_SACADO,SEU_NUMERO,NU_DOCUMENTO,TIPO_RECEBIVEL,VALOR_NOMINAL,VALOR_PRESENTE,VALOR_AQUISICAO,VALOR_PDD,FAIXA_PDD,DATA_REFERENCIA,DATA_VENCIMENTO_ORIGINAL,DATA_VENCIMENTO_AJUSTADA,DATA_EMISSAO,DATA_AQUISICAO,PRAZO,PRAZO_ATUAL,SITUACAO_RECEBIVEL,TAXA_CESSAO,TX_RECEBIVEL,COOBRIGACAO,CHAVE_NF,NOSSO_NUMERO,Unnamed: 31,Dias_Emissao,Dias_Hoje,sumDias_Hoje,Yield_ini,Yield_hje,sumYield_ini,Yield_hje_PDD,sumYield_PDD,Emissao_Month,Emissao_Year
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CENTRAL ACUCAREIRA STO ANTONIO S/A MATRI,12.718.011/0001-90,0000000000210000000056739,129633001,Duplicata,2711.73,2708.91,2653.53,0.0,AA,2020-02-05,2020-02-06,2020-02-06,2020-01-08,2020-01-08,21,1,A vencer,0.29942792,0.29738635,Sim,35200151986958000134550010001296331000642158,00080000046P,,22,-4,-10835.64,0.28212335234062214,-0.06344727752773394,-171.87296456765372,-0.06344727752773394,-171.87296456765372,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CF PIMENTEL DIESEL E TRANSPORTES LTDA -,13.107.633/0001-45,0000000000210000000056736,129634001,Duplicata,457.67,457.19,447.85,45.72,D,2020-02-05,2020-02-06,2020-02-06,2020-01-08,2020-01-08,21,1,A vencer,0.29942792,0.29729399,Sim,35200151986958000134550010001296341002341853,000800000494,,22,-4,-1828.76,0.28203622122551075,-0.06397068324897293,-29.246756674597933,-0.9987739701294353,-456.6294714034765,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CF PIMENTEL DIESEL E TRANSPORTES LTDA -,13.107.633/0001-45,0000000000210000000056878,129691001,Duplicata,660.0,658.59,646.09,65.86,D,2020-02-05,2020-02-07,2020-02-07,2020-01-09,2020-01-10,20,2,A vencer,0.31042606,0.30786087,Sim,35200151986958000134550010001296911009198769,,,22,-3,-1975.77,0.2763360666630672,-0.16443447588472793,-108.29490147292297,-0.9998802460744819,-658.5111312621931,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CF PIMENTEL DIESEL E TRANSPORTES LTDA -,13.107.633/0001-45,0000000000210000000056901,129731001,Duplicata,215.0,214.33,210.75,21.43,D,2020-02-05,2020-02-08,2020-02-08,2020-01-10,2020-01-13,20,3,A vencer,0.30037295,0.28603576,Sim,35200151986958000134550010001297311009528766,001300000087,,22,-2,-428.66,0.25695853239899114,-0.3251495998674676,-69.68931373959434,-0.99999883958126,-214.32975128745147,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,COOPERVAL COOP.AGRIC. PROD.DE CANA  VALE,75.084.871/0001-30,0000000000210000000054935,128907001,Duplicata,2476.0,2468.12,2350.62,0.0,AA,2020-02-05,2020-02-09,2020-02-09,2019-11-27,2019-11-28,50,3,A vencer,0.30696571,0.29940279,Sim,35191151986958000134550010001289071000155640,,,52,-2,-4936.24,0.28637927357489756,-0.33077909861294985,-816.4025088685937,-0.33077909861294985,-816.4025088685937,11,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,CRISPE AUTO PECAS LTDA ME,26.603.769/0001-98,0000000000210000000056896,129752001,Duplicata,282.14,280.97,275.99,0.0,AA,2020-02-05,2020-02-11,2020-02-11,2020-01-13,2020-01-13,21,4,A vencer,0.30037295,0.30273412,Sim,35200151986958000134550010001297521006213578,00130000015P,,22,-1,-280.97,0.28716750955360726,-0.6490761019241889,-182.37091235763936,-0.6490761019241889,-182.37091235763936,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,DESTILARIA VALE DO PARACATU AGROENERGIA.,07.459.492/0001-27,0000000000210000000056868,129702001,Duplicata,790.8,788.26,773.59,0.0,AA,2020-02-05,2020-02-08,2020-02-08,2020-01-10,2020-01-10,21,3,A vencer,0.31042606,0.30217623,Sim,35200151986958000134550010001297021006113571,,,22,-2,-1576.52,0.2866413380836299,-0.33326021343943346,-262.69569584576783,-0.33326021343943346,-262.69569584576783,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,DRC COM. E VAR. DE PECAS E ACES. NOVOS P,22.986.770/0001-98,0000000000210000000055064,129022004,Duplicata,1080.2,1075.58,1025.22,5.38,A,2020-02-05,2020-02-11,2020-02-11,2019-11-29,2019-11-29,50,4,A vencer,0.31015182,0.30119684,Sim,35191151986958000134550010001290221001513577,,,51,-1,-1075.58,0.2944967969514749,-0.6604424624080877,-710.3587037168909,-0.904034535301372,-972.3614654794496,11,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,DRC COM. E VAR. DE PECAS E ACES. NOVOS P,22.986.770/0001-98,0000000000210000000055851,129332002,Duplicata,565.0,563.2,541.94,2.82,A,2020-02-05,2020-02-09,2020-02-09,2019-12-11,2019-12-12,40,3,A vencer,0.30801975,0.30020735,Sim,35191251986958000134550010001293321000013577,934600000077,,42,-2,-1126.4,0.2840544637895366,-0.3310571938938587,-186.45141160102122,-0.6446088874205964,-363.0437253952799,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,EAGLE TRUCK SERVICOS AUT EIRELE EPP,18.231.440/0001-15,0000000000210000000055862,129347003,Duplicata,383.36,382.14,367.71,0.0,AA,2020-02-05,2020-02-09,2020-02-09,2019-12-12,2019-12-12,40,3,A vencer,0.30801975,0.30028496,Sim,35191251986958000134550010001293471001735641,934600000336,,41,-2,-764.28,0.29198393107418386,-0.33076512471617847,-126.39858475904043,-0.33076512471617847,-126.39858475904043,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,EAGLE TRUCK SERVICOS AUT EIRELE EPP,18.231.440/0001-15,0000000000210000000056761,129663001,Duplicata,641.25,640.6,628.13,0.0,AA,2020-02-05,2020-02-06,2020-02-06,2020-01-08,2020-01-09,20,1,A vencer,0.29116014,0.29754016,Sim,35200151986958000134550010001296631005642155,000900000580,,22,-4,-2562.4,0.2671764667004497,-0.06189372472306487,-39.649120057595354,-0.06189372472306487,-39.649120057595354,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,EAGLE TRUCK SERVICOS AUT EIRELE EPP,18.231.440/0001-15,0000000000210000000056757,129669001,Duplicata,503.23,502.21,492.61,0.0,AA,2020-02-05,2020-02-07,2020-02-07,2020-01-09,2020-01-09,21,2,A vencer,0.29116014,0.29169387,Sim,35200151986958000134550010001296691000197408,000900000602,,22,-3,-1506.6299999999999,0.2767530061270238,-0.15670033005759676,-78.69647275822567,-0.15670033005759676,-78.69647275822567,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,EMPRESA DE TRANSPORTES TRANS AGUIAR LTDA,18.206.243/0007-31,0000000000210000000056863,129709001,Duplicata,636.0,633.96,622.16,0.0,AA,2020-02-05,2020-02-08,2020-02-08,2020-01-10,2020-01-10,21,3,A vencer,0.31042606,0.30214802,Sim,35200151986958000134550010001297091001197450,,,22,-2,-1267.92,0.2866147384605686,-0.33289011356904874,-211.03901639823414,-0.33289011356904874,-211.03901639823414,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,FASSILOG TRANSPORTES E LOGISTICA LTDA,09.214.368/0001-27,0000000000210000000056763,129659001,Duplicata,198.0,197.8,193.95,0.0,AA,2020-02-05,2020-02-06,2020-02-06,2020-01-08,2020-01-09,20,1,A vencer,0.29116014,0.29744847,Sim,35200151986958000134550010001296591002197409,000900000688,,22,-4,-791.2,0.2670950657872575,-0.06168402360539105,-12.20109986914635,-0.06168402360539105,-12.20109986914635,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,G5 SOLUCOES LOGISTICA E TRANSPORTES LTDA,11.056.737/0002-23,0000000000210000000056852,129719001,Duplicata,1154.0,1152.76,1130.46,0.0,AA,2020-02-05,2020-02-06,2020-02-06,2020-01-10,2020-01-10,19,1,A vencer,0.31042606,0.31435699,Sim,35200151986958000134550010001297191009197455,,,20,-4,-4611.04,0.2965153762368715,-0.06548852231474711,-75.49254898354788,-0.06548852231474711,-75.49254898354788,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,GERALDO RIBEIRO DE MENDONCA JUNIOR E OUT,114.999.958-65,0000000000210000000055836,129291002,Duplicata,393.28,392.02,377.49,0.0,AA,2020-02-05,2020-02-08,2020-02-08,2019-12-11,2019-12-12,40,3,A vencer,0.30801975,0.29454569,Sim,35191251986958000134550010001292911009698764,934600000247,,42,-2,-784.04,0.27872883731069575,-0.332576099900172,-130.37648268286543,-0.332576099900172,-130.37648268286543,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,IC TRANSPORTES LTDA,49.871.213/0001-88,0000000000210000000056867,129704001,Duplicata,265.36,264.51,259.59,0.0,AA,2020-02-05,2020-02-08,2020-02-08,2020-01-10,2020-01-10,21,3,A vencer,0.31042606,0.30187714,Sim,35200151986958000134550010001297041002341922,,,22,-2,-529.02,0.2863592494217546,-0.33252306648770125,-87.95567631666185,-0.33252306648770125,-87.95567631666185,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,JSL S A,52.548.435/0246-04,0000000000210000000055838,129296001,Duplicata,67.78,67.56,65.06,2.03,C,2020-02-05,2020-02-08,2020-02-08,2019-12-11,2019-12-12,40,3,A vencer,0.30801975,0.29437848,Sim,35191251986958000134550010001292961007979142,934600000344,,42,-2,-135.12,0.27857154053689026,-0.33610770842879,-22.707436781449054,-0.9857877108289281,-66.59981774360239,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,JSL S.A.,52.548.435/0035-18,0000000000210000000055668,129237001,Duplicata,2609.16,2606.31,2497.98,78.19,C,2020-02-05,2020-02-06,2020-02-06,2019-12-09,2019-12-09,41,1,A vencer,0.31734934,0.3068872,Sim,35191251986958000134550010001292371001475648,,,42,-4,-10425.24,0.29858544281126864,-0.06653598191992283,-173.41339503771405,-0.8630035652538938,-2249.254822156876,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,JSL S.A.,52.548.435/0047-51,0000000000210000000055669,129238001,Duplicata,1020.99,1019.87,977.48,30.6,C,2020-02-05,2020-02-06,2020-02-06,2019-12-09,2019-12-09,41,1,A vencer,0.31734934,0.30692148,Sim,35191251986958000134550010001292381002391283,,,42,-4,-4079.48,0.2986186921040954,-0.06681081418943335,-68.1383450673774,-0.8630755223514094,-880.2248329805319,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,JSL S/A.,52.548.435/0233-81,0000000000210000000055804,129262001,Duplicata,3108.2,3101.35,2976.21,93.04,C,2020-02-05,2020-02-07,2020-02-07,2019-12-10,2019-12-10,41,2,A vencer,0.32037728,0.30566021,Sim,35191251986958000134550010001292621005413577,93440000017P,,42,-3,-9304.05,0.2973952608853081,-0.16916787016795176,-524.6487741453772,-0.9356801497135214,-2901.8716323140297,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,KAIZEN LOGISTICA LTDA,11.435.333/0001-60,0000000000210000000055675,129251002,Duplicata,325.0,324.64,311.15,32.46,D,2020-02-05,2020-02-06,2020-02-06,2019-12-09,2019-12-09,41,1,A vencer,0.31734934,0.3069205,Sim,35191251986958000134550010001292511009648761,,,42,-4,-1298.56,0.2986177478210241,-0.06744140585189484,-21.89417799575914,-0.998777274985239,-324.243054551208,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,KAIZEN LOGISTICA LTDA,11.435.333/0001-60,0000000000210000000056883,129686001,Duplicata,486.0,484.96,475.76,48.5,D,2020-02-05,2020-02-07,2020-02-07,2020-01-09,2020-01-10,20,2,A vencer,0.31042606,0.30776326,Sim,35200151986958000134550010001296861007986140,,,22,-3,-1454.8799999999999,0.2762494681295913,-0.1646844235343613,-79.86535803722386,-0.9998803570696416,-484.90197796449337,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,KARINE FERREIRA LIEB PECAS,30.005.413/0001-20,0000000000210000000055348,129115002,Duplicata,437.0,436.08,417.27,0.0,AA,2020-02-05,2020-02-07,2020-02-07,2019-12-03,2019-12-04,45,2,A vencer,0.30544182,0.29526891,Sim,35191251986958000134550010001291151003903350,,,47,-3,-1308.24,0.281087125319216,-0.162244105703237,-70.75140961506759,-0.162244105703237,-70.75140961506759,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,KBRE 2008 COMERCIO DE PCAS PARA VEICU,09.369.223/0001-03,0000000000210000000053850,128605003,Duplicata,624.6,622.01,587.5,0.0,AA,2020-02-05,2020-02-11,2020-02-11,2019-11-14,2019-11-14,60,4,A vencer,0.29904388,0.29328803,Sim,35191151986958000134550010001286051003962554,93180000051P,,61,-1,-622.01,0.287846754362018,-0.6490562473758417,-403.71947643024725,-0.6490562473758417,-403.71947643024725,11,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,KBRE 2008 COMERCIO DE PCAS PARA VEICU,09.369.223/0001-03,0000000000210000000056894,129754001,Duplicata,2204.2,2195.03,2156.17,0.0,AA,2020-02-05,2020-02-11,2020-02-11,2020-01-13,2020-01-13,21,4,A vencer,0.30037295,0.30261474,Sim,35200151986958000134550010001297541002341975,00130000001P,,22,-1,-2195.03,0.28705491731853283,-0.6502606753593697,-1427.3416902340775,-0.6502606753593697,-1427.3416902340775,1,2020
