NOME_FUNDO,DOC_FUNDO,DATA_FUNDO,NOME_ORIGINADOR,DOC_ORIGINADOR,COD_ORIGINADOR,NOME_CEDENTE,DOC_CEDENTE,NOME_SACADO,DOC_SACADO,SEU_NUMERO,NU_DOCUMENTO,TIPO_RECEBIVEL,VALOR_NOMINAL,VALOR_PRESENTE,VALOR_AQUISICAO,VALOR_PDD,FAIXA_PDD,DATA_REFERENCIA,DATA_VENCIMENTO_ORIGINAL,DATA_VENCIMENTO_AJUSTADA,DATA_EMISSAO,DATA_AQUISICAO,PRAZO,PRAZO_ATUAL,SITUACAO_RECEBIVEL,TAXA_CESSAO,TX_RECEBIVEL,COOBRIGACAO,CHAVE_NF,NOSSO_NUMERO,Unnamed: 31,Dias_Emissao,Dias_Hoje,sumDias_Hoje,Yield_ini,Yield_hje,sumYield_ini,Yield_hje_PDD,sumYield_PDD,Emissao_Month,Emissao_Year
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ALZE JUAZEIRO LTDA - ME,14.921.069/0001-62,0000000000210000000049388,126948002,Duplicata,786.84,786.84,749.37,78.68,D,2020-02-05,2019-11-17,2019-11-17,2019-09-19,2019-09-19,41,-80,Vencido,0.34810402,0.34971401,Sim,35190951986958000134550010001269481008791252,,,42,-60,-47210.4,0.34011096895253745,0.0,0.0,-0.35756551882891374,-281.3468528353425,9,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,FENIX CONSULTORIA DE CREDITO EIRELI,26.154.553/0001-92,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANDERSON ROGERIO DOS REIS,277.133.888-26,A00000045376b01b01b00001b,125147001,Duplicata,3600.0,3600.0,3567.9,1800.0,F,2020-02-05,2019-09-12,2019-09-12,2019-07-24,2019-08-30,9,-146,Vencido,0.05884322,0.2850356,Nao,,,,37,-106,-381600.0,0.06290114992010154,0.0,0.0,-0.8075385365020774,-2907.1387314074786,7,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,FENIX CONSULTORIA DE CREDITO EIRELI,26.154.553/0001-92,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANDERSON ROGERIO DOS REIS,277.133.888-26,A00000045379b01b01b00001b,125147004,Duplicata,3600.0,3600.0,3342.67,1800.0,F,2020-02-05,2019-12-13,2019-12-13,2019-07-24,2019-08-30,74,-54,Vencido,0.05884322,0.28731459,Nao,,,,102,-41,-147600.0,0.20108894410163702,0.0,0.0,-0.9858822055017455,-3549.175939806284,7,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,FENIX CONSULTORIA DE CREDITO EIRELI,26.154.553/0001-92,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANDERSON ROGERIO DOS REIS,277.133.888-26,A00000045373b01b01b00001b,125148001,Duplicata,3600.0,3600.0,3325.6,1800.0,F,2020-02-05,2019-12-20,2019-12-20,2019-07-24,2019-08-30,79,-47,Vencido,0.05884322,0.28776104,Nao,,,,107,-36,-129600.0,0.20529495631390526,0.0,0.0,-0.9921875,-3571.875,7,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,FENIX CONSULTORIA DE CREDITO EIRELI,26.154.553/0001-92,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANDERSON ROGERIO DOS REIS,277.133.888-26,A00000045374b01b01b00001b,125148002,Duplicata,3600.0,3600.0,3258.85,1800.0,F,2020-02-05,2020-01-17,2020-01-17,2019-07-24,2019-08-30,97,-19,Vencido,0.05884322,0.29517957,Nao,,,,125,-18,-64800.0,0.22227258152296003,0.0,0.0,-0.99993896484375,-3599.7802734375,7,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,FENIX CONSULTORIA DE CREDITO EIRELI,26.154.553/0001-92,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANDERSON ROGERIO DOS REIS,277.133.888-26,A00000045375b01b01b00001b,125148003,Duplicata,3600.0,3600.0,3254.28,1800.0,F,2020-02-05,2020-01-19,2020-01-19,2019-07-24,2019-08-30,98,-17,Vencido,0.05884322,0.29643554,Nao,,,,126,-17,-61200.0,0.22375693866954838,0.0,0.0,-0.999965511603289,-3599.87584177184,7,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANTONIO MIGUEL FERRARI MECANICA EPP,66.103.219/0001-24,0000000000210000000056747,129625001,Duplicata,518.0,518.0,507.23,0.0,AA,2020-02-05,2020-02-05,2020-02-05,2020-01-08,2020-01-08,20,0,Vencido,0.29942792,0.30308526,Sim,35200151986958000134550010001296251003902957,000800000397,,21,-5,-2590.0,0.28676113287706384,0.0,0.0,0.0,0.0,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANTONIO MIGUEL FERRARI MECANICA EPP,66.103.219/0001-24,0000000000210000000056748,129625002,Duplicata,518.0,508.4,497.5,0.0,AA,2020-02-05,2020-03-04,2020-03-04,2020-01-08,2020-01-08,38,18,A vencer,0.29942792,0.30706096,Sim,35200151986958000134550010001296251003902957,000800000400,,39,13,6609.2,0.29811718052626945,0.43709288290806136,222.2180216704584,0.43709288290806136,222.2180216704584,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,APOLOTECH TECNOLOGIA PARA PNEUS LTDA,56.506.124/0001-06,0000000000210000000054433,128770003,Duplicata,1094.66,1084.4,1029.14,0.0,AA,2020-02-05,2020-02-18,2020-02-18,2019-11-21,2019-11-22,60,9,A vencer,0.30176693,0.29592575,Sim,35191151986958000134550010001287701004966328,932600000147,,62,4,4337.6,0.2851342640538925,0.8098959727581101,878.2511928588947,0.8098959727581101,878.2511928588947,11,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ARAUJO & SILVA SERVICOS DE VEICULOS AUTO,10.822.337/0001-38,0000000000210000000054967,128974003,Duplicata,2537.64,2502.84,2382.1,0.0,AA,2020-02-05,2020-02-25,2020-02-25,2019-11-28,2019-11-28,60,13,A vencer,0.30696571,0.30428979,Sim,35191151986958000134550010001289741002340197,,,61,8,20022.72,0.2986218767120121,0.5449097379102834,1363.8218884313737,0.5449097379102834,1363.8218884313737,11,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,FENIX CONSULTORIA DE CREDITO EIRELI,26.154.553/0001-92,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ARC COM DE AUTOS PECAS LTDA,51.986.958/0001-34,CONF_ARC02,CONF_ARC02,Duplicata de Servico Fisico,748365.22,731576.53,748365.22,73157.65,D,2020-02-05,2020-07-02,2020-07-02,2019-08-29,2019-08-30,210,100,A vencer,0.05884322,0.0,Nao,,,,212,95,69499770.35000001,0.0,0.0620344004847555,45382.911447267754,0.40448253630969,295909.930359042,8,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,B R CARRETAS COMERCIO DE PECAS LTDA,09.203.706/0001-25,0000000000210000000055351,129116003,Duplicata,890.7,875.75,836.9,0.0,AA,2020-02-05,2020-03-01,2020-03-01,2019-12-03,2019-12-04,59,16,A vencer,0.30544182,0.30487608,Sim,35191251986958000134550010001291161007944148,,,61,11,9633.25,0.29354074443420175,0.4737090310179528,414.85068391397215,0.4737090310179528,414.85068391397215,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BALDESSAR IMPLEMENTOS RODOVIAR,69.665.560/0001-61,0000000000210000000052215,127952001,Duplicata,402.86,402.86,393.93,40.29,D,2020-02-05,2019-11-19,2019-11-19,2019-10-21,2019-10-21,20,-78,Vencido,0.30667426,0.32636228,Sim,35191051986958000134550010001279521007213562,,,21,-59,-23768.74,0.3086427640214142,0.0,0.0,-0.36241107841311204,-146.00092704950632,10,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BALDESSAR IMPLEMENTOS RODOVIAR,69.665.560/0001-61,0000000000210000000052216,127952002,Duplicata,402.86,402.86,385.55,40.29,D,2020-02-05,2019-12-19,2019-12-19,2019-10-21,2019-10-21,42,-48,Vencido,0.30667426,0.30148943,Sim,35191051986958000134550010001279521007213562,,,43,-37,-14905.82,0.2935381305559499,0.0,0.0,-0.5121101803004913,-206.3087072358559,10,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BALDESSAR IMPLEMENTOS RODOVIAR,69.665.560/0001-61,0000000000210000000055355,129118003,Duplicata,738.22,725.83,693.14,72.58,D,2020-02-05,2020-03-02,2020-03-02,2019-12-04,2019-12-04,59,16,A vencer,0.30544182,0.3088213,Sim,35191251986958000134550010001291181001191282,,,60,11,7984.13,0.30296379712652066,0.4736768626214718,343.8088771965429,15.46717438068712,11226.539180734133,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BALDESSAR IMPLEMENTOS RODOVIAR,69.665.560/0001-61,0000000000210000000055909,129356003,Duplicata,226.45,225.71,217.17,22.57,D,2020-02-05,2020-02-09,2020-02-09,2019-12-12,2019-12-13,39,3,A vencer,0.31593678,0.31045547,Sim,35191251986958000134550010001293561007905149,934700000406,,41,-2,-451.42,0.2932853300968379,-0.3379543385198577,-76.27967374731708,-0.999998863122922,-225.70974339547473,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BALDESSAR IMPLEMENTOS RODOVIAR,69.665.560/0001-61,0000000000210000000057181,129969001,Duplicata,516.9,511.47,506.08,51.15,D,2020-02-05,2020-02-19,2020-02-19,2020-01-21,2020-01-22,20,10,A vencer,0.30521516,0.30545139,Sim,35200151986958000134550010001299691000197447,002200000124,,22,5,2557.3500000000004,0.2741982526703237,0.7027578097158773,359.4395369353798,343.7252189588685,175805.13774089247,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BALDESSAR IMPLEMENTOS RODOVIAR,69.665.560/0001-61,0000000000210000000057182,129969002,Duplicata,516.9,500.77,495.61,50.08,D,2020-02-05,2020-03-20,2020-03-20,2020-01-21,2020-01-22,40,30,A vencer,0.30521516,0.30340316,Sim,35200151986958000134550010001299691000197447,002200000132,,42,25,12519.25,0.28706010676702487,0.37652386803752713,188.55185739715245,2.9815153173254725,1493.0534254570769,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BALDESSAR IMPLEMENTOS RODOVIAR,69.665.560/0001-61,0000000000210000000057183,129969003,Duplicata,516.9,490.29,485.14,49.03,D,2020-02-05,2020-04-19,2020-04-19,2020-01-21,2020-01-22,60,50,A vencer,0.30521516,0.30516579,Sim,35200151986958000134550010001299691000197447,002200000140,,62,45,22063.05,0.2940007611769295,0.34443429330266473,168.8726896633635,1.4254204805553998,698.869407411507,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BIOSEV BIOENERGIA S.A,49.213.747/0001-17,0000000000210000000050903,127525001,Duplicata,1380.0,1380.0,1316.74,41.4,C,2020-02-05,2019-12-10,2019-12-10,2019-10-04,2019-10-04,46,-57,Vencido,0.29561935,0.29312883,Sim,35191051986958000134550010001275251003941955,927700000205,,47,-44,-60720.0,0.28607541607989617,0.0,0.0,-0.1600796292139266,-220.9098883152187,10,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BIOSEV BIOENERGIA S.A,15.527.906/0007-21,0000000000210000000053861,128620001,Duplicata,1570.66,1570.66,1509.81,47.12,C,2020-02-05,2020-01-10,2020-01-10,2019-11-14,2019-11-14,38,-26,Vencido,0.29904388,0.29956241,Sim,35191151986958000134550010001286201004954322,93180000146P,,39,-23,-36125.18,0.2908603596573218,0.0,0.0,-0.2837517163531823,-445.67747080728935,11,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BIOSEV BIOENERGIA S.A,49.213.747/0001-17,0000000000210000000054822,128879001,Duplicata,1374.8,1370.58,1305.16,41.12,C,2020-02-05,2020-02-10,2020-02-10,2019-11-26,2019-11-27,51,3,A vencer,0.29435952,0.29285808,Sim,35191151986958000134550010001288791005197663,,,53,-2,-2741.16,0.28038739064187457,-0.3211509701606048,-440.1630966827217,-0.9853814363747041,-1350.544089066442,11,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BIOSEV BIOENERGIA S.A,49.213.747/0001-17,0000000000210000000055917,129378001,Duplicata,243.78,242.98,233.63,7.29,C,2020-02-05,2020-02-10,2020-02-10,2019-12-13,2019-12-13,39,3,A vencer,0.31593678,0.31625838,Sim,35191251986958000134550010001293781003491282,934700000422,,40,-2,-485.96,0.3072469026622431,-0.3391097696372045,-82.39689182644796,-0.9857692252271747,-239.5222063456989,12,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BIOSEV BIOENERGIA S.A,49.213.747/0001-17,0000000000210000000056487,129583001,Duplicata,537.24,525.0,513.0,15.75,C,2020-02-05,2020-03-10,2020-03-10,2020-01-06,2020-01-06,44,22,A vencer,0.30218761,0.30267898,Sim,35200151986958000134550010001295831003642171,000600000155,,45,17,8925.0,0.2950467960862986,0.40724351094160616,213.80284324434322,1.2103387673978578,635.4278528838754,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BIOSEV BIOENERGIA S.A,49.213.747/0001-17,0000000000210000000057423,130013001,Duplicata,95.91,92.58,91.99,2.78,C,2020-02-05,2020-03-25,2020-03-25,2020-01-23,2020-01-28,39,33,A vencer,0.31026491,0.30949613,Sim,35200151986958000134550010001300131004640661,002800000578,,43,28,2592.24,0.2770585355181914,0.3744230529808439,34.664086244966526,0.8083728949039612,74.83916261020873,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BIOSEV BIOENERGIA S.A     - 001046,49.213.747/0129-80,0000000000210000000054364,128712001,Duplicata,1820.9,1820.9,1775.4,54.63,C,2020-02-05,2019-12-25,2019-12-25,2019-11-19,2019-11-21,24,-42,Vencido,0.30848196,0.3043488,Sim,35191151986958000134550010001287121006313581,932500000352,,27,-33,-60089.700000000004,0.26640383422016245,0.0,0.0,-0.20753786594132473,-377.9057000925582,11,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-02-13,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,BIOSEV S.A,15.527.906/0035-85,0000000000210000000054291,128695001,Duplicata,2647.71,2647.71,2579.32,79.43,C,2020-02-05,2019-12-25,2019-12-25,2019-11-19,2019-11-19,26,-42,Vencido,0.2936803,0.28870917,Sim,35191151986958000134550010001286951003962055,93230000017P,,27,-33,-87374.43000000001,0.27665957559780496,0.0,0.0,-0.20752452421304068,-549.46475800411,11,2019
